Scenario	Replication	[CycleTime].SampleAverage/1[h]		[New].SampleAverage/1[h]		[Return].SampleAverage/1[h]		[FU].SampleAverage/1[h]		[WaitingRoom].AverageQueueTime/1[h]		[WaitingRoom2].AverageQueueTime/1[h]		[WaitDoc].AverageQueueTime/1[h]		[DocUtil].Value		[PAUtil].Value		[CAUtil].Value		[Rejected].NumberProcessed		[SorryWeAreClosing].NumberProcessed		[SorryWeAreClosing2].NumberProcessed	
11	5	1.6800826182298572		1.5327693319124738		1.3659412434010916		2.240644907894074		0.44194292755641734		1.284378673573442		0.38183641381897393		0.9762742321361806		0.5169491684089931		0.25875743233677084		73.0		608.0		131.0	
11	6	1.6787415307936433		1.5370475718134857		1.370199482359528		2.228842755600577		0.446176605344965		1.2757148927835098		0.3804550097120873		0.9772633470589235		0.5200057026319445		0.2588966393858333		78.0		596.0		151.0	
11	7	1.699691666632119		1.542650736683331		1.3846910356794835		2.2680902804385172		0.46071263548857627		1.3113358990558002		0.37881503733341765		0.9705528854421874		0.5259841474859721		0.25937083299951386		74.0		646.0		138.0	
11	8	1.7063149583547212		1.5610565371296055		1.3967084515180863		2.2596332529597487		0.4630750882791322		1.2987288054935535		0.3902689739485519		0.981036421760243		0.514192050855486		0.2578271672010764		71.0		677.0		152.0	
11	9	1.7251648975072609		1.581777091163648		1.414259255278589		2.270455168767909		0.481160876511656		1.300208427090706		0.3902673061275101		0.9818910410160764		0.5271143467786805		0.257576828930382		58.0		731.0		126.0	
11	10	1.7039748116355693		1.5604044447897303		1.3872597838066056		2.266010447206795		0.46470773606341786		1.3104276401268395		0.38275453485788086		0.9780181154243749		0.5237190298217014		0.2598647391827778		60.0		649.0		162.0	
11		1.6980844541380722	0.009449163892680645	1.5468114302713851	0.011756064139509198	1.3824613394544332	0.010478834977475777	2.263518039440014	0.01251501075235689	0.45573389988737995	0.008681895164173541	1.302629070879603	0.010184111608641615	0.3829881666898584	0.002929819322171716	0.97685845814825	0.0022490127500767515	0.5226224622342812	0.004213152593563025	0.2586127582790243	5.413074457985462E-4	67.0	6.041417648201454	646.9	29.588039868162948	135.8	14.11732867648834

12	1	1.6938223714223388		1.6216055122923532		1.5066604223426014		2.0260384844715746		0.541113722318956		0.9715618684289737		0.40794462566612133		0.9737257507836459		0.5104280643084028		0.25473096340937496		151.0		648.0		539.0	
12	2	1.7195745613909252		1.654984955285479		1.551504338912835		2.0165034438973133		0.5732761541734485		0.9660276480224295		0.41637707989852535		0.9764102435930556		0.4968133383974305		0.2546696275404861		138.0		683.0		556.0	
12	3	1.714456701489373		1.652976718525017		1.5292919251101074		2.0320362302918413		0.5721732494792838		0.9783110730926483		0.410669446906136		0.9740431986001041		0.501847831474375		0.25447564740899303		123.0		752.0		581.0	
12	4	1.7083518190720577		1.655804517696781		1.5309456108753308		2.0060702255170493		0.5680460920892803		0.9596790235166628		0.41399330401708184		0.9754582328870486		0.49231662933663195		0.2537336345106597		116.0		737.0		534.0	
12	5	1.703865676174758		1.6372678101091112		1.520869918369849		2.021288164312658		0.5517366884930291		0.9769229691519782		0.4138955172618647		0.9765978451200347		0.4963033789602083		0.2546637726566319		147.0		720.0		511.0	
12	6	1.7087834638044266		1.6459975651707799		1.5284941676710406		2.0218149344947594		0.5584588308223075		0.9750788012665406		0.4130302649377846		0.9764889265881597		0.4985211524903125		0.25499237221920135		137.0		670.0		560.0	
12	7	1.7153289287291658		1.6446907750180368		1.5342462856021823		2.0368487448215156		0.5682292390394814		0.9915900552146617		0.4097559955885888		0.9724673388492013		0.5015855320748959		0.2555360856000694		167.0		709.0		501.0	
12	8	1.7183477604705308		1.6623013391616508		1.5464138048887703		2.011845541877387		0.5762178634604613		0.9597627140964452		0.4179725448969523		0.979912445997882		0.49282235327006946		0.2536684227373611		126.0		766.0		539.0	
12	9	1.7575153210846286		1.691895359579044		1.580107650226846		2.0660591450415504		0.5996352155446806		1.0026083194948112		0.422083436930939		0.9846888880211806		0.5008717819947223		0.2533703860101736		124.0		767.0		603.0	
12	10	1.7076356717105952		1.642674698276861		1.5238461496684603		2.0255819143591864		0.5602978925862103		0.9751921619498057		0.41417470283697355		0.9803271872207291		0.5024618982899652		0.2553156578054861		120.0		776.0		571.0	
12		1.7147682275348797	0.012038277444907973	1.6510199251115114	0.013124295792199989	1.5352380273668023	0.01441681728368761	2.0264086829084835	0.011885531966063803	0.5669184948007139	0.011283971357857197	0.9756734634234957	0.009557820435017628	0.41398969189409673	0.002954353433402187	0.9770120057661041	0.0026317328160857284	0.4993971960597014	0.0038031788853410326	0.2545156569898437	5.137804200316553E-4	134.89999999999998	11.604988377417701	722.8000000000001	31.87342704134589	549.5	22.322093275497263

13	1	1.6479878371677106		1.612207742497734		1.5096609647845811		1.8728695705384677		0.5446834836441168		0.903564184643452		0.41393219898463235		0.9716890879633333		0.5069157771251042		0.2520677023863194		149.0		907.0		646.0	
13	2	1.628977910112984		1.6080268478104562		1.4980845901009747		1.8277360851284912		0.5367246898473489		0.8698866122869608		0.414169604320638		0.9701588499213194		0.4956692665286458		0.2529627555055903		137.0		887.0		571.0	
13	3	1.6385717150267967		1.5951873712859868		1.498412688284966		1.8727427198203812		0.5385486831277682		0.9168878674377825		0.4120603791620181		0.9690828371991667		0.49893090187489575		0.2520999027573264		122.0		979.0		681.0	
13	4	1.6542890993425174		1.6341997529415895		1.51296244014478		1.8664622727822409		0.5582014746377689		0.9087367892706777		0.4186983175259728		0.9712619585477776		0.48946708000593747		0.25106477079045136		113.0		972.0		647.0	
13	5	1.6455261321531123		1.6238649164671506		1.5103976502650296		1.8488619538355016		0.5508319571864095		0.8868455024674716		0.41945368736276395		0.9716279841043401		0.4933448602235763		0.25185414681374996		145.0		1004.0		593.0	
13	6	1.633656742552232		1.6040102392590723		1.4951581483325231		1.8546601427740814		0.5366507838344201		0.9011149124015292		0.4149210110632206		0.9720256737766666		0.49193145666215277		0.2528118662919097		136.0		910.0		621.0	
13	7	1.6392291737340263		1.6035530203710622		1.5022660074345549		1.8633780296305749		0.5432253781379034		0.9102693238346838		0.4108009401026633		0.9692617049124652		0.4943464844674305		0.2528937585519097		166.0		928.0		644.0	
13	8	1.6366056000123197		1.609469298360467		1.5086666055668712		1.8386510434638843		0.5425566157549768		0.8843724678739853		0.4186742937999239		0.973711139206493		0.48890527465006944		0.25129925366243056		125.0		992.0		633.0	
13	9	1.6659125034261375		1.6425692754859327		1.5378372316529163		1.8627677332929307		0.5678934559907761		0.8937356292187262		0.4254089124701209		0.9805471483849653		0.49586462458048614		0.25113349783843747		123.0		1038.0		648.0	
13	10	1.6674080580261685		1.6332129414897665		1.5330137915592974		1.8863219417667327		0.5623595829855177		0.9250413257290651		0.42015829440463504		0.980162281942986		0.4969286851013542		0.25324946891510414		119.0		942.0		681.0	
13		1.6458164771554007	0.009413674013174661	1.6166301405969217	0.011294352513238081	1.5106460118126495	0.010304004674786808	1.8594451493033286	0.012453353700749063	0.5481676105147008	0.007988301002116617	0.9000454615164334	0.011853166249170983	0.41682776391965887	0.0031692140254753927	0.9729528665959514	0.002956058906616318	0.49523044112196524	0.0037104418273487855	0.2521437123513229	5.787573544131267E-4	133.5	11.662652056886548	955.9	34.85315555355067	636.5	24.761180912872476

14	1	1.5918821296384122		1.5037125375420437		1.3254372739078113		2.0311483416587617		0.4076473848042292		1.0275999383915637		0.3873697201935733		0.9752626560080209		0.5300173929571528		0.25698905993166665		76.0		732.0		221.0	
14	2	1.5842112376852495		1.5013191916712052		1.3181847877722963		2.015846460307638		0.4048785302167423		1.0215215877636015		0.387898082829759		0.9732657703645833		0.5180098893527431		0.25727113214739583		67.0		767.0		185.0	
14	3	1.5882455131454332		1.508573836464557		1.3251119391188169		2.0128575388565184		0.41711734011449103		1.0102457692050653		0.38764414521792756		0.9711351293529862		0.5228027395030903		0.25706992040368054		59.0		854.0		191.0	
14	4	1.5742767227037637		1.4938772934955669		1.3165950380419051		1.9915910961802759		0.4018974720519232		0.997032201114678		0.3892117234984281		0.9719377572880554		0.5152200962723958		0.25632148494822915		55.0		795.0		180.0	
14	5	1.5628748192135244		1.4842890956934665		1.3089154692972171		1.9722400809511411		0.3951672048866265		0.981947757214172		0.3857940920147199		0.9723507319007638		0.5175986383151389		0.2575861571006597		74.0		740.0		158.0	
14	6	1.5764422071758226		1.4955145987279355		1.3235237908958222		1.987140200021833		0.4068459196785734		0.9864463710908052		0.3893474282029393		0.9717072132352083		0.5203156472581597		0.25742280920815974		78.0		761.0		184.0	
14	7	1.5766210429437304		1.4949822863713838		1.3044844428690754		2.0165277145182734		0.4017421209955513		1.0253072594130634		0.3834495382678883		0.9678713660336805		0.5220353583671875		0.25798920688291666		74.0		763.0		213.0	
14	8	1.574225503485085		1.498123393494783		1.324221985429588		1.976134165621141		0.4052236222203273		0.9755387979103459		0.39076400386946497		0.9762152070887847		0.5163128855603819		0.2569566895715278		71.0		775.0		166.0	
14	9	1.5938044654658798		1.52261969197485		1.3298795994279662		2.0064189082729853		0.4177223176981418		1.0036159089608354		0.3927411560593236		0.9771083090897222		0.5249684346484028		0.25632520287121524		59.0		845.0		188.0	
14	10	1.5895536528580958		1.497851864567948		1.3250969255442702		2.0286661114113964		0.4106451914960522		1.030781375499853		0.38855981131264655		0.9756869235827084		0.5226945149318403		0.25840604294319447		60.0		791.0		209.0	
14		1.5812137294314996	0.007062931525063476	1.5000863790003738	0.007303929879771645	1.320145125230477	0.0057807796252093814	2.0038570617799967	0.014985957213442199	0.4068887104162658	0.004957441676880619	1.0060036966563985	0.014478439874095257	0.38827797014666704	0.001832232936394728	0.9732541063944513	0.0020229371640953743	0.5209975597166493	0.003204364257707756	0.2572337706008646	4.725287785279531E-4	67.3	6.013593165487668	782.3000000000001	28.950163598156045	189.5	14.334926166534657

15	1	1.5254030249407589		1.515642994363546		1.3697753735922722		1.7376247472791186		0.4321169343736381		0.7615702910321263		0.41320683769119343		0.9751749665548611		0.5126374253378472		0.2515060289932986		77.0		1134.0		562.0	
15	2	1.5024624820472439		1.5155817584641307		1.340112630976404		1.6979182818717888		0.418982510531049		0.7334949985322444		0.4111315818535028		0.9724361848965972		0.5019265804544097		0.2521621598670833		68.0		1106.0		537.0	
15	3	1.5207405972910433		1.5370661084840878		1.3470845630965533		1.7269529899538711		0.4337466438763543		0.7620784765742795		0.4120726475594225		0.9741890154157291		0.5061086560343749		0.25173577769430555		60.0		1208.0		561.0	
15	4	1.5226453587005908		1.5337225254047144		1.3592641337824443		1.7229106171543571		0.4350826115896725		0.75598497485458		0.414281220899342		0.9738256710028471		0.4954387822758333		0.2509580360370139		57.0		1154.0		537.0	
15	5	1.511646167026773		1.5271212048164042		1.3468980434897517		1.7057179754710574		0.424596242942953		0.7448349360679724		0.41405173882812024		0.9761198976601735		0.5004080549748611		0.2517298631872916		77.0		1161.0		524.0	
15	6	1.5123410173602407		1.528263689142371		1.3471555172052077		1.7098774703399264		0.4250427805033407		0.7420925284005838		0.4146904741351521		0.9725577268737499		0.5020672565312153		0.252163100314375		81.0		1134.0		539.0	
15	7	1.5253181617832074		1.5397590792913067		1.3589306502636322		1.7242447807601362		0.43308105817962655		0.7558344292461305		0.41531405935948884		0.9747360888219097		0.5065234324478125		0.2528969311198611		76.0		1131.0		530.0	
15	8	1.5239670755123031		1.5354636694628996		1.3654768107015474		1.7147292711508308		0.43122248171263156		0.7450966001311634		0.4223043464781318		0.9803084481265971		0.49785897749763885		0.2507261958338889		71.0		1200.0		557.0	
15	9	1.5525919240096833		1.5725201431379199		1.3877882630088445		1.7439651536387917		0.4591746810699779		0.7636432509635603		0.42695208662641887		0.9822666895238542		0.5002478444655556		0.25021239438253473		61.0		1285.0		583.0	
15	10	1.5395151838263836		1.5409276077353904		1.3773047726078085		1.7477763123524066		0.44767740802352196		0.7768146259672668		0.418138928053744		0.9772951343521875		0.5026292770992014		0.2522421097805208		62.0		1252.0		568.0	
15		1.523663099249823	0.010187830938206053	1.534606878030277	0.011507660208891091	1.3599790758724466	0.01092086345743465	1.7231717599972285	0.01180808736813504	0.43407233528027656	0.008356525860988015	0.7541445111769908	0.009137655195835998	0.4162143921484517	0.0035339281263652837	0.9758909823228507	0.0023147010192249035	0.502584628711875	0.003482201008431254	0.25163325972101735	5.772710995730328E-4	69.0	6.144059114298949	1176.5	41.583971568381976	549.8000000000001	13.617164850290969

16	1	1.3044247402638967		1.4029474638205912		1.1100948556544605		1.4805562909583738		0.26931588799817413		0.5341998544988315		0.36242939450140343		0.981521103962118		0.5047877265717013		0.2553977458934722		149.0		354.0		747.0	
16	2	1.2961170385664083		1.406434521793349		1.1194714559560472		1.4344487407048614		0.27778038629241875		0.48957645104748054		0.3655211127883488		0.9812290347117708		0.48916637907170135		0.25584796878531246		137.0		375.0		703.0	
16	3	1.2944990340509763		1.3955724359703756		1.1109885891968587		1.4524540985066303		0.27045370707739996		0.5113978555550792		0.3632468840678744		0.9815792035094444		0.49525961068989577		0.25574897069374997		122.0		400.0		759.0	
16	4	1.2980413743228654		1.4109385993484456		1.1184676376354534		1.4407438702252207		0.2783894287618368		0.4944049792901403		0.3665956964387184		0.9841884603413195		0.4829152335571875		0.25493474235538194		114.0		394.0		716.0	
16	5	1.3023694056466677		1.4031644252272162		1.1181357834433414		1.4619767908119248		0.2751479433804259		0.5171483438147094		0.365573275873504		0.9851338493917708		0.4873739224166319		0.25563956354208334		145.0		389.0		705.0	
16	6	1.3006606306626733		1.4065847602924426		1.114090551863022		1.4589860769935343		0.2751330588216594		0.5147314848698517		0.3637309805604623		0.9822525072776388		0.4901897918676736		0.2556532403313889		136.0		400.0		737.0	
16	7	1.2963060877532666		1.4006883141027522		1.1085574521455275		1.4587293818491622		0.27497151871599695		0.5213425687985641		0.35945159989554504		0.9758162936059027		0.4912989299498958		0.25627048904760413		166.0		357.0		760.0	
16	8	1.2934017438508998		1.4031122717297162		1.1069323221274645		1.4484464268078159		0.26987826840641954		0.5034669040351156		0.36716210796272947		0.9844622854674999		0.4837652662148958		0.254719323585868		125.0		427.0		748.0	
16	9	1.333637714003227		1.4541136626814932		1.1537280404309962		1.4677772254752477		0.30850659475539444		0.5225436677630196		0.37232285645249885		0.9891046502462847		0.49174063178531247		0.25455566622420134		123.0		455.0		766.0	
16	10	1.3133457673561109		1.411513229449462		1.137199445689022		1.4653086940854718		0.2851431618422536		0.5238846237448265		0.3683133827753857		0.9883543821252778		0.4922381153616666		0.25641894235986107		119.0		420.0		790.0	
16		1.3032803536476991	0.008708563410185013	1.4095069684415844	0.011704980041194912	1.1197666134142197	0.010542243569209955	1.4569427596418245	0.009651207838835402	0.2784719956051979	0.00827168348762292	0.5132696733417618	0.00993436905132454	0.36543472913164704	0.0025302355126543513	0.9833641770639028	0.0027417045040829795	0.4908735607486562	0.0044295719597023464	0.2555186652818923	4.4555261812361327E-4	133.6	11.564501884646825	397.1	22.388721983177152	743.1	20.13744714803741

17	1	1.521490284704026		1.5196748010161538		1.394092869359791		1.7056539510702746		0.442045307500613		0.8112851471132287		0.4091227274677625		0.9741285641107291		0.48211384164427085		0.2489787998584375		130.0		790.0		1184.0	
17	2	1.5062941526101867		1.5115007753449496		1.3809599067590617		1.679810523397254		0.4388752476306328		0.7883491376461208		0.40651704899907765		0.97338600975125		0.4712661139644792		0.24993469575218752		117.0		796.0		1106.0	
17	3	1.5152899088242517		1.5244261851402767		1.387783317657116		1.6882916190112691		0.4506164806862066		0.8042277146974881		0.4082398029298893		0.9745422354919098		0.4720345824148958		0.24931343351663193		112.0		863.0		1176.0	
17	4	1.5038779140541993		1.5005483162436406		1.3754045497240297		1.692266650934956		0.43091936628638805		0.8096012313406363		0.4085573012218506		0.9740787803182291		0.4636247513723958		0.24827224232413195		104.0		836.0		1180.0	
